Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonCloudFront,E_DISCONNECT,AP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1SZ1VKVIUKBYH,9/1/17 0:00,10/1/17 0:00,7640052
AmazonCloudFront,E_DISCONNECT,AP-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1SZ1VKVIUKBYH,9/1/17 0:00,10/1/17 0:00,7640052
AmazonCloudFront,E_DISCONNECT,US-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E3CY0R1WIF8R7,9/1/17 0:00,10/1/17 0:00,1853503
AmazonCloudFront,E_DISCONNECT,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E3CY0R1WIF8R7,9/1/17 0:00,10/1/17 0:00,1853503
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E3P3WNB6OO6S17,9/1/17 0:00,10/1/17 0:00,11
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E3P3WNB6OO6S17,9/1/17 0:00,10/1/17 0:00,200986451
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3P3WNB6OO6S17,9/1/17 0:00,10/1/17 0:00,11
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3P3WNB6OO6S17,9/1/17 0:00,10/1/17 0:00,200986451
AmazonCloudFront,GET,JP-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,91124838
AmazonCloudFront,GET,JP-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,3
AmazonCloudFront,GET,JP-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,3
AmazonCloudFront,GET,JP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,91124838
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/ETZYSUTH0ZF3O,9/1/17 0:00,10/1/17 0:00,12
AmazonCloudFront,E_DISCONNECT,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1SZ1VKVIUKBYH,9/1/17 0:00,10/1/17 0:00,48542978
AmazonCloudFront,E_DISCONNECT,EU-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1SZ1VKVIUKBYH,9/1/17 0:00,10/1/17 0:00,48542978
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ETZYSUTH0ZF3O,9/1/17 0:00,10/1/17 0:00,54878180
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/ETZYSUTH0ZF3O,9/1/17 0:00,10/1/17 0:00,54878180
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ETZYSUTH0ZF3O,9/1/17 0:00,10/1/17 0:00,12
AmazonCloudFront,GET,US-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2L45MRM5E7E7I,9/1/17 0:00,10/1/17 0:00,1
AmazonCloudFront,GET,US-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2L45MRM5E7E7I,9/1/17 0:00,10/1/17 0:00,1
AmazonCloudFront,GET,US-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2L45MRM5E7E7I,9/1/17 0:00,10/1/17 0:00,624
AmazonCloudFront,GET,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2L45MRM5E7E7I,9/1/17 0:00,10/1/17 0:00,624
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E3P3WNB6OO6S17,9/1/17 0:00,10/1/17 0:00,7
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,9459404
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,111741463
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3P3WNB6OO6S17,9/1/17 0:00,10/1/17 0:00,7
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,6
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,111741463
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3P3WNB6OO6S17,9/1/17 0:00,10/1/17 0:00,108887353
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E3P3WNB6OO6S17,9/1/17 0:00,10/1/17 0:00,108887353
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,9459404
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ETS1LTYF9XVQD,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2T40NAK0USO52,9/1/17 0:00,10/1/17 0:00,6
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,174072026
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,174072026
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,10
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,10
AmazonCloudFront,GET,US-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E37AU2VJ4CIADN,9/1/17 0:00,10/1/17 0:00,209
AmazonCloudFront,GET,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E37AU2VJ4CIADN,9/1/17 0:00,10/1/17 0:00,5706556707
AmazonCloudFront,GET,US-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E37AU2VJ4CIADN,9/1/17 0:00,10/1/17 0:00,209
AmazonCloudFront,GET,US-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E37AU2VJ4CIADN,9/1/17 0:00,10/1/17 0:00,5706556707
AmazonCloudFront,E_DISCONNECT,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E2AG8JUOCZB10P,9/1/17 0:00,10/1/17 0:00,3073
AmazonCloudFront,E_DISCONNECT,CA-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E2AG8JUOCZB10P,9/1/17 0:00,10/1/17 0:00,3073
AmazonCloudFront,E_DISCONNECT,EU-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E3CY0R1WIF8R7,9/1/17 0:00,10/1/17 0:00,493233
AmazonCloudFront,E_DISCONNECT,US-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E299FIZRHLW2W3,9/1/17 0:00,10/1/17 0:00,39754402
AmazonCloudFront,E_DISCONNECT,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E3CY0R1WIF8R7,9/1/17 0:00,10/1/17 0:00,493233
AmazonCloudFront,E_DISCONNECT,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E299FIZRHLW2W3,9/1/17 0:00,10/1/17 0:00,39754402
AmazonCloudFront,GET,AP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2NYQG5CAC1L5P,9/1/17 0:00,10/1/17 0:00,7953008
AmazonCloudFront,GET,AP-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2NYQG5CAC1L5P,9/1/17 0:00,10/1/17 0:00,3
AmazonCloudFront,GET,AP-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2NYQG5CAC1L5P,9/1/17 0:00,10/1/17 0:00,7953008
AmazonCloudFront,GET,AP-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2NYQG5CAC1L5P,9/1/17 0:00,10/1/17 0:00,3
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E1JTSHNXG20810,9/1/17 0:00,10/1/17 0:00,9
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1JTSHNXG20810,9/1/17 0:00,10/1/17 0:00,162657578
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1JTSHNXG20810,9/1/17 0:00,10/1/17 0:00,162657578
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1JTSHNXG20810,9/1/17 0:00,10/1/17 0:00,9
AmazonCloudFront,E_DISCONNECT,US-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E2AG8JUOCZB10P,9/1/17 0:00,10/1/17 0:00,6935786
AmazonCloudFront,E_DISCONNECT,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E2AG8JUOCZB10P,9/1/17 0:00,10/1/17 0:00,6935786
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E1PW4MXM69WCHZ,9/1/17 0:00,10/1/17 0:00,5
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1PW4MXM69WCHZ,9/1/17 0:00,10/1/17 0:00,21275725
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1PW4MXM69WCHZ,9/1/17 0:00,10/1/17 0:00,21275725
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1PW4MXM69WCHZ,9/1/17 0:00,10/1/17 0:00,5
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2BRA5ADBF6SWG,9/1/17 0:00,10/1/17 0:00,90879630
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2BRA5ADBF6SWG,9/1/17 0:00,10/1/17 0:00,5
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2BRA5ADBF6SWG,9/1/17 0:00,10/1/17 0:00,5
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2BRA5ADBF6SWG,9/1/17 0:00,10/1/17 0:00,90879630
AmazonCloudFront,HEAD,US-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EEQTC9TPA4L25,9/1/17 0:00,10/1/17 0:00,337
AmazonCloudFront,HEAD,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/EEQTC9TPA4L25,9/1/17 0:00,10/1/17 0:00,337
AmazonCloudFront,HEAD,US-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EEQTC9TPA4L25,9/1/17 0:00,10/1/17 0:00,1
AmazonCloudFront,HEAD,US-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/EEQTC9TPA4L25,9/1/17 0:00,10/1/17 0:00,1
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,13
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,354414965
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,13
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,354414965
AmazonCloudFront,E_DISCONNECT,US-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1QLHD71EGRH0Z,9/1/17 0:00,10/1/17 0:00,249762308
AmazonCloudFront,E_DISCONNECT,US-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1QLHD71EGRH0Z,9/1/17 0:00,10/1/17 0:00,249762308
AmazonCloudFront,GET,JP-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,1248
AmazonCloudFront,GET,JP-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,2
AmazonCloudFront,GET,JP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,1248
AmazonCloudFront,GET,JP-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2LMJ3H1TGGR1N,9/1/17 0:00,10/1/17 0:00,2
AmazonCloudFront,E_DISCONNECT,AP-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/EV24MRDJNLGDJ,9/1/17 0:00,10/1/17 0:00,106503336
AmazonCloudFront,E_DISCONNECT,AP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/EV24MRDJNLGDJ,9/1/17 0:00,10/1/17 0:00,106503336
AmazonCloudFront,GET,AP-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,91
AmazonCloudFront,GET,AP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,121439559
AmazonCloudFront,GET,AP-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,121439559
AmazonCloudFront,GET,AP-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,91
AmazonCloudFront,E_DISCONNECT,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E2EJ1BMOMMG4PQ,9/1/17 0:00,10/1/17 0:00,3477
AmazonCloudFront,E_DISCONNECT,CA-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E2EJ1BMOMMG4PQ,9/1/17 0:00,10/1/17 0:00,3477
AmazonCloudFront,GET,AP-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,1
AmazonCloudFront,GET,AP-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,1
AmazonCloudFront,GET,AP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,17479
AmazonCloudFront,GET,AP-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E5KH36MBXUNG8,9/1/17 0:00,10/1/17 0:00,17479
AmazonCloudFront,GET,AP-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,7242681
AmazonCloudFront,GET,AP-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,AP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,7242681
AmazonCloudFront,GET,AP-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2NOOZDM9221T0,9/1/17 0:00,10/1/17 0:00,5
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2NOOZDM9221T0,9/1/17 0:00,10/1/17 0:00,25331191
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2NOOZDM9221T0,9/1/17 0:00,10/1/17 0:00,5
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2NOOZDM9221T0,9/1/17 0:00,10/1/17 0:00,25331191
AmazonCloudFront,E_DISCONNECT,EU-FMS-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1875U4535EC9W,9/1/17 0:00,10/1/17 0:00,374516
AmazonCloudFront,E_DISCONNECT,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:streaming-distribution/E1875U4535EC9W,9/1/17 0:00,10/1/17 0:00,374516
AmazonCloudFront,GET,AU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2NYQG5CAC1L5P,9/1/17 0:00,10/1/17 0:00,6
AmazonCloudFront,GET,AU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2NYQG5CAC1L5P,9/1/17 0:00,10/1/17 0:00,15818112
AmazonCloudFront,GET,AU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E2NYQG5CAC1L5P,9/1/17 0:00,10/1/17 0:00,15818112
AmazonCloudFront,GET,AU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E2NYQG5CAC1L5P,9/1/17 0:00,10/1/17 0:00,6
AmazonCloudFront,GET,IN-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,14065524
AmazonCloudFront,GET,IN-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,14065524
AmazonCloudFront,GET,IN-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,IN-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1PW4MXM69WCHZ,9/1/17 0:00,10/1/17 0:00,3
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1PW4MXM69WCHZ,9/1/17 0:00,10/1/17 0:00,21443667
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E1PW4MXM69WCHZ,9/1/17 0:00,10/1/17 0:00,3
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1PW4MXM69WCHZ,9/1/17 0:00,10/1/17 0:00,21443667
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,10
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,10
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,130702152
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,130702152
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,5
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,52589761
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,5
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1D0YBWP3MZ8LP,9/1/17 0:00,10/1/17 0:00,52589761
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,118
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,2603861010
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,2603861010
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E1CJTSOUL26LXW,9/1/17 0:00,10/1/17 0:00,118
AmazonCloudFront,GET,AP-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E37AU2VJ4CIADN,9/1/17 0:00,10/1/17 0:00,32
AmazonCloudFront,GET,AP-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E37AU2VJ4CIADN,9/1/17 0:00,10/1/17 0:00,32
AmazonCloudFront,GET,AP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E37AU2VJ4CIADN,9/1/17 0:00,10/1/17 0:00,828081713
AmazonCloudFront,GET,AP-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E37AU2VJ4CIADN,9/1/17 0:00,10/1/17 0:00,828081713
AmazonCloudFront,GET,AP-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,1
AmazonCloudFront,GET,AP-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,1
AmazonCloudFront,GET,AP-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,55159
AmazonCloudFront,GET,AP-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/ERZ64CYPGTCBE,9/1/17 0:00,10/1/17 0:00,55159
AmazonCloudFront,GET,IN-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,264
AmazonCloudFront,GET,IN-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,584822390
AmazonCloudFront,GET,IN-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,584822390
AmazonCloudFront,GET,IN-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E38UUP5T1LQ073,9/1/17 0:00,10/1/17 0:00,264
AmazonCloudFront,GET,EU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E37UKA0NXSI6UL,9/1/17 0:00,10/1/17 0:00,16893371
AmazonCloudFront,GET,EU-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E37UKA0NXSI6UL,9/1/17 0:00,10/1/17 0:00,16893371
AmazonCloudFront,GET,EU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E37UKA0NXSI6UL,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,EU-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E37UKA0NXSI6UL,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,SA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/EPY0LH55N8GEW,9/1/17 0:00,10/1/17 0:00,31381425
AmazonCloudFront,GET,SA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EPY0LH55N8GEW,9/1/17 0:00,10/1/17 0:00,31381425
AmazonCloudFront,GET,SA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/EPY0LH55N8GEW,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,SA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/EPY0LH55N8GEW,9/1/17 0:00,10/1/17 0:00,4
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E28VVLMIBQ73XL,9/1/17 0:00,10/1/17 0:00,19
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E28VVLMIBQ73XL,9/1/17 0:00,10/1/17 0:00,311729161
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E28VVLMIBQ73XL,9/1/17 0:00,10/1/17 0:00,19
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E28VVLMIBQ73XL,9/1/17 0:00,10/1/17 0:00,311729161
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E3OJHNZZRNS5BM,9/1/17 0:00,10/1/17 0:00,35774918
AmazonCloudFront,GET,CA-Out-Bytes-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3OJHNZZRNS5BM,9/1/17 0:00,10/1/17 0:00,35774918
AmazonCloudFront,GET,CA-Requests-HTTP-Static,arn:aws:cloudfront::826047549130:distribution/E3OJHNZZRNS5BM,9/1/17 0:00,10/1/17 0:00,2
AmazonCloudFront,GET,CA-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/E3OJHNZZRNS5BM,9/1/17 0:00,10/1/17 0:00,2
AmazonCloudFront,GET,AU-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,29234994
AmazonCloudFront,GET,CA-DataTransfer-Out-Bytes,arn:aws:cloudfront::826047549130:distribution/E2T5L76OUAZFLZ,9/1/17 0:00,10/1/17 0:00,64862887
AmazonCloudFront,GET,AU-Requests-Tier1,arn:aws:cloudfront::826047549130:distribution/EL88A8ILQCW7C,9/1/17 0:00,10/1/17 0:00,14
