Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,GetObject,DataTransfer-Out-Bytes,playbacknatp.com,9/1/17 0:00,10/1/17 0:00,2310663484
AmazonS3,GetObject,Requests-Tier2,playbackaone.com,9/1/17 0:00,10/1/17 0:00,4171
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbacknacac.com,9/1/17 0:00,10/1/17 0:00,1495320329
AmazonS3,GetObject,Requests-Tier2,digitaldealer.playbacknow.com,9/1/17 0:00,10/1/17 0:00,4465
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbackre.com,9/1/17 0:00,10/1/17 0:00,24508312
AmazonS3,GetObject,Requests-Tier2,playbackhinman.com,9/1/17 0:00,10/1/17 0:00,6164
AmazonS3,GetObject,DataTransfer-Out-Bytes,digitaldealer.playbacknow.com,9/1/17 0:00,10/1/17 0:00,104518837
AmazonS3,HeadBucket,Requests-Tier2,playbacknacba.com,9/1/17 0:00,10/1/17 0:00,29
AmazonS3,GetObject,Requests-Tier2,naraei.playbacknow.com,9/1/17 0:00,10/1/17 0:00,3626
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbacknatp.com,9/1/17 0:00,10/1/17 0:00,6636108106
AmazonS3,GetObject,Requests-Tier2,playbacknacba.com,9/1/17 0:00,10/1/17 0:00,5279
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbackaca.com,9/1/17 0:00,10/1/17 0:00,851219349
AmazonS3,GetObject,Requests-Tier2,playbacknacac.com,9/1/17 0:00,10/1/17 0:00,3633
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbacknacba.com,9/1/17 0:00,10/1/17 0:00,2499826092
AmazonS3,HeadBucket,Requests-Tier2,nasmm.playbacknow.com,9/1/17 0:00,10/1/17 0:00,15
AmazonS3,GetObject,DataTransfer-Out-Bytes,playbackhinman.com,9/1/17 0:00,10/1/17 0:00,1613053
AmazonS3,GetObject,Requests-Tier2,playbackaca.com,9/1/17 0:00,10/1/17 0:00,4467
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,naraei.playbacknow.com,9/1/17 0:00,10/1/17 0:00,400951006
AmazonS3,GetObject,Requests-Tier2,playbackre.com,9/1/17 0:00,10/1/17 0:00,3391
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbackrims.com,9/1/17 0:00,10/1/17 0:00,660220674
AmazonS3,GetObject,DataTransfer-Out-Bytes,playbackngs.com,9/1/17 0:00,10/1/17 0:00,420556118
AmazonS3,HeadBucket,Requests-Tier2,playbackrims.com,9/1/17 0:00,10/1/17 0:00,6
AmazonS3,GetObject,Requests-Tier2,playbackrims.com,9/1/17 0:00,10/1/17 0:00,2977
AmazonS3,HeadBucket,Requests-Tier2,playbackaca.com,9/1/17 0:00,10/1/17 0:00,20
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbackc21.com,9/1/17 0:00,10/1/17 0:00,297325934
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,playbackacp.com,9/1/17 0:00,10/1/17 0:00,133571985
AmazonS3,HeadBucket,Requests-Tier2,playbackc21.com,9/1/17 0:00,10/1/17 0:00,15
AmazonS3,GetObject,Requests-Tier2,playbackc21.com,9/1/17 0:00,10/1/17 0:00,35
AmazonS3,HeadBucket,Requests-Tier2,playbackre.com,9/1/17 0:00,10/1/17 0:00,10
AmazonS3,HeadBucket,Requests-Tier2,naraei.playbacknow.com,9/1/17 0:00,10/1/17 0:00,12
AmazonS3,GetObject,DataTransfer-Out-Bytes,nasmm.playbacknow.com,9/1/17 0:00,10/1/17 0:00,1440134183
AmazonS3,HeadBucket,Requests-Tier2,tripleplay.playbacknow.com,9/1/17 0:00,10/1/17 0:00,12
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,digitaldealer.playbacknow.com,9/1/17 0:00,10/1/17 0:00,1018246034
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,acca.playbacknow.com,9/1/17 0:00,10/1/17 0:00,4169735408
AmazonS3,GetObject,Requests-Tier2,tripleplay.playbacknow.com,9/1/17 0:00,10/1/17 0:00,3568
AmazonS3,ListBucket,USE1-CloudFront-Out-Bytes,playbacknacac.com,9/1/17 0:00,10/1/17 0:00,243
AmazonS3,HeadBucket,Requests-Tier2,acca.playbacknow.com,9/1/17 0:00,10/1/17 0:00,120
AmazonS3,ListBucket,Requests-Tier1,playbacknacac.com,9/1/17 0:00,10/1/17 0:00,33
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,tripleplay.playbacknow.com,9/1/17 0:00,10/1/17 0:00,324750309
AmazonS3,GetObject,Requests-Tier2,acca.playbacknow.com,9/1/17 0:00,10/1/17 0:00,5242
AmazonS3,HeadBucket,Requests-Tier2,digitaldealer.playbacknow.com,9/1/17 0:00,10/1/17 0:00,24
AmazonS3,HeadObject,Requests-Tier2,playbackhinman.com,9/1/17 0:00,10/1/17 0:00,1
AmazonS3,GetObject,USE1-CloudFront-Out-Bytes,playbackhinman.com,9/1/17 0:00,10/1/17 0:00,9545681268
AmazonS3,ReadACL,Requests-Tier2,playbackaaj.com,9/1/17 0:00,10/1/17 0:00,4
AmazonS3,ReadACL,DataTransfer-Out-Bytes,isa.playbacknow.com,9/1/17 0:00,10/1/17 0:00,4828
AmazonS3,ListBucket,DataTransfer-Out-Bytes,playbackaaj.com,9/1/17 0:00,10/1/17 0:00,7380
AmazonS3,ListBucket,DataTransfer-Out-Bytes,playbacknar.com,9/1/17 0:00,10/1/17 0:00,7348
AmazonS3,ListBucket,Requests-Tier1,playbacknrpa.com,9/1/17 0:00,10/1/17 0:00,50
AmazonS3,ListBucket,Requests-Tier1,playbackcas.com,9/1/17 0:00,10/1/17 0:00,48
AmazonS3,ReadACL,Requests-Tier2,playbackcas.com,9/1/17 0:00,10/1/17 0:00,4
AmazonS3,ReadACL,DataTransfer-Out-Bytes,iplaybacklive.com,9/1/17 0:00,10/1/17 0:00,10940
AmazonS3,ReadACL,DataTransfer-Out-Bytes,playbacktappi.com,9/1/17 0:00,10/1/17 0:00,4828
AmazonS3,ReadACL,Requests-Tier2,iplayback.com,9/1/17 0:00,10/1/17 0:00,4
AmazonS3,ReadACL,DataTransfer-Out-Bytes,playbackaone.com,9/1/17 0:00,10/1/17 0:00,10940
AmazonS3,ListBucket,DataTransfer-Out-Bytes,playbackrims.com,9/1/17 0:00,10/1/17 0:00,7508
AmazonS3,ListBucket,DataTransfer-Out-Bytes,playbacknaspa.com,9/1/17 0:00,10/1/17 0:00,7448
AmazonS3,ListBucket,Requests-Tier1,playbacknetworker.com,9/1/17 0:00,10/1/17 0:00,64
